case_id,slice_idx,image_path,lung_mask_path,old_lung_pixels,new_lung_pixels,lesion_pixels
study_0263,16,data/dataset2_mosmed/processed/images/study_0263_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_016.npy,26187,14633,143
study_0263,17,data/dataset2_mosmed/processed/images/study_0263_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_017.npy,26373,14665,73
study_0263,18,data/dataset2_mosmed/processed/images/study_0263_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_018.npy,29245,20979,0
study_0263,19,data/dataset2_mosmed/processed/images/study_0263_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_019.npy,29107,20561,70
study_0263,20,data/dataset2_mosmed/processed/images/study_0263_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_020.npy,28988,20309,127
study_0263,21,data/dataset2_mosmed/processed/images/study_0263_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_021.npy,28565,20067,86
study_0263,22,data/dataset2_mosmed/processed/images/study_0263_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_022.npy,28608,13902,128
study_0263,23,data/dataset2_mosmed/processed/images/study_0263_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_023.npy,29285,13515,0
study_0263,24,data/dataset2_mosmed/processed/images/study_0263_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_024.npy,30068,13082,0
study_0263,25,data/dataset2_mosmed/processed/images/study_0263_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_025.npy,30835,12456,54
study_0263,26,data/dataset2_mosmed/processed/images/study_0263_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_026.npy,31737,11892,0
study_0263,27,data/dataset2_mosmed/processed/images/study_0263_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0263_slice_027.npy,32712,15304,0
study_0264,7,data/dataset2_mosmed/processed/images/study_0264_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_007.npy,62500,4084,0
study_0264,8,data/dataset2_mosmed/processed/images/study_0264_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_008.npy,62500,4849,0
study_0264,9,data/dataset2_mosmed/processed/images/study_0264_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_009.npy,62500,5436,43
study_0264,10,data/dataset2_mosmed/processed/images/study_0264_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_010.npy,62500,6236,302
study_0264,11,data/dataset2_mosmed/processed/images/study_0264_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_011.npy,62500,7173,411
study_0264,12,data/dataset2_mosmed/processed/images/study_0264_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_012.npy,62500,9125,462
study_0264,13,data/dataset2_mosmed/processed/images/study_0264_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_013.npy,62500,9986,671
study_0264,14,data/dataset2_mosmed/processed/images/study_0264_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_014.npy,62500,10805,514
study_0264,15,data/dataset2_mosmed/processed/images/study_0264_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_015.npy,28504,11748,239
study_0264,16,data/dataset2_mosmed/processed/images/study_0264_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_016.npy,29233,12826,375
study_0264,17,data/dataset2_mosmed/processed/images/study_0264_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_017.npy,29250,13049,403
study_0264,18,data/dataset2_mosmed/processed/images/study_0264_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_018.npy,29275,13183,0
study_0264,19,data/dataset2_mosmed/processed/images/study_0264_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_019.npy,29072,13102,0
study_0264,20,data/dataset2_mosmed/processed/images/study_0264_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_020.npy,21928,13106,84
study_0264,21,data/dataset2_mosmed/processed/images/study_0264_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_021.npy,22096,13274,0
study_0264,22,data/dataset2_mosmed/processed/images/study_0264_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_022.npy,22327,13432,63
study_0264,23,data/dataset2_mosmed/processed/images/study_0264_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_023.npy,22594,13669,0
study_0264,24,data/dataset2_mosmed/processed/images/study_0264_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_024.npy,22811,13822,0
study_0264,25,data/dataset2_mosmed/processed/images/study_0264_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_025.npy,23078,14208,146
study_0264,26,data/dataset2_mosmed/processed/images/study_0264_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_026.npy,26807,18455,255
study_0264,27,data/dataset2_mosmed/processed/images/study_0264_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_027.npy,27336,18275,29
study_0264,28,data/dataset2_mosmed/processed/images/study_0264_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_028.npy,27722,18259,59
study_0264,29,data/dataset2_mosmed/processed/images/study_0264_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_029.npy,28269,18214,74
study_0264,30,data/dataset2_mosmed/processed/images/study_0264_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_030.npy,28253,17462,34
study_0264,31,data/dataset2_mosmed/processed/images/study_0264_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_031.npy,28164,16963,18
study_0264,32,data/dataset2_mosmed/processed/images/study_0264_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_032.npy,27920,15434,60
study_0264,33,data/dataset2_mosmed/processed/images/study_0264_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_033.npy,27984,11019,127
study_0264,34,data/dataset2_mosmed/processed/images/study_0264_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_034.npy,28647,9169,105
study_0264,35,data/dataset2_mosmed/processed/images/study_0264_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_035.npy,29383,7034,0
study_0264,36,data/dataset2_mosmed/processed/images/study_0264_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0264_slice_036.npy,30114,6136,0
study_0265,5,data/dataset2_mosmed/processed/images/study_0265_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_005.npy,62500,6149,0
study_0265,6,data/dataset2_mosmed/processed/images/study_0265_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_006.npy,62500,6134,0
study_0265,7,data/dataset2_mosmed/processed/images/study_0265_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_007.npy,62500,6395,49
study_0265,8,data/dataset2_mosmed/processed/images/study_0265_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_008.npy,62500,7300,192
study_0265,9,data/dataset2_mosmed/processed/images/study_0265_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_009.npy,62500,8323,670
study_0265,10,data/dataset2_mosmed/processed/images/study_0265_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_010.npy,62500,9797,575
study_0265,11,data/dataset2_mosmed/processed/images/study_0265_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_011.npy,62500,10652,524
study_0265,12,data/dataset2_mosmed/processed/images/study_0265_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_012.npy,62500,11392,647
study_0265,13,data/dataset2_mosmed/processed/images/study_0265_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_013.npy,62500,11407,626
study_0265,14,data/dataset2_mosmed/processed/images/study_0265_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_014.npy,62500,13540,556
study_0265,15,data/dataset2_mosmed/processed/images/study_0265_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_015.npy,62500,13339,496
study_0265,16,data/dataset2_mosmed/processed/images/study_0265_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_016.npy,62500,12999,468
study_0265,17,data/dataset2_mosmed/processed/images/study_0265_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_017.npy,62500,12849,577
study_0265,18,data/dataset2_mosmed/processed/images/study_0265_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_018.npy,62500,12757,703
study_0265,19,data/dataset2_mosmed/processed/images/study_0265_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_019.npy,62500,17263,591
study_0265,20,data/dataset2_mosmed/processed/images/study_0265_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_020.npy,62500,16901,469
study_0265,21,data/dataset2_mosmed/processed/images/study_0265_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_021.npy,62500,16864,667
study_0265,22,data/dataset2_mosmed/processed/images/study_0265_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_022.npy,62500,17202,545
study_0265,23,data/dataset2_mosmed/processed/images/study_0265_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_023.npy,37989,16917,385
study_0265,24,data/dataset2_mosmed/processed/images/study_0265_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_024.npy,37839,16590,448
study_0265,25,data/dataset2_mosmed/processed/images/study_0265_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_025.npy,37596,16642,115
study_0265,26,data/dataset2_mosmed/processed/images/study_0265_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_026.npy,37580,16418,0
study_0265,27,data/dataset2_mosmed/processed/images/study_0265_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_027.npy,37492,15954,23
study_0265,28,data/dataset2_mosmed/processed/images/study_0265_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_028.npy,37396,15676,0
study_0265,29,data/dataset2_mosmed/processed/images/study_0265_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_029.npy,28719,15162,7
study_0265,30,data/dataset2_mosmed/processed/images/study_0265_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_030.npy,29102,14570,31
study_0265,31,data/dataset2_mosmed/processed/images/study_0265_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_031.npy,29651,10228,44
study_0265,32,data/dataset2_mosmed/processed/images/study_0265_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_032.npy,30287,9714,12
study_0265,33,data/dataset2_mosmed/processed/images/study_0265_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_033.npy,31050,9107,0
study_0265,34,data/dataset2_mosmed/processed/images/study_0265_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0265_slice_034.npy,31769,8609,0
study_0266,0,data/dataset2_mosmed/processed/images/study_0266_slice_000.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_000.npy,62500,4095,0
study_0266,1,data/dataset2_mosmed/processed/images/study_0266_slice_001.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_001.npy,62500,4462,0
study_0266,2,data/dataset2_mosmed/processed/images/study_0266_slice_002.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_002.npy,62500,4255,26
study_0266,3,data/dataset2_mosmed/processed/images/study_0266_slice_003.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_003.npy,62500,3928,45
study_0266,4,data/dataset2_mosmed/processed/images/study_0266_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_004.npy,62500,4351,90
study_0266,5,data/dataset2_mosmed/processed/images/study_0266_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_005.npy,62500,4300,106
study_0266,6,data/dataset2_mosmed/processed/images/study_0266_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_006.npy,62500,5583,48
study_0266,7,data/dataset2_mosmed/processed/images/study_0266_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_007.npy,62500,6126,0
study_0266,8,data/dataset2_mosmed/processed/images/study_0266_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_008.npy,62500,6321,12
study_0266,9,data/dataset2_mosmed/processed/images/study_0266_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_009.npy,62500,7085,54
study_0266,10,data/dataset2_mosmed/processed/images/study_0266_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_010.npy,62500,7149,57
study_0266,11,data/dataset2_mosmed/processed/images/study_0266_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_011.npy,62500,7013,7
study_0266,12,data/dataset2_mosmed/processed/images/study_0266_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_012.npy,62500,8514,0
study_0266,13,data/dataset2_mosmed/processed/images/study_0266_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_013.npy,62500,8201,4
study_0266,14,data/dataset2_mosmed/processed/images/study_0266_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_014.npy,62500,8002,0
study_0266,15,data/dataset2_mosmed/processed/images/study_0266_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_015.npy,62500,7929,0
study_0266,16,data/dataset2_mosmed/processed/images/study_0266_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_016.npy,62500,7909,7
study_0266,17,data/dataset2_mosmed/processed/images/study_0266_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_017.npy,62500,7878,34
study_0266,18,data/dataset2_mosmed/processed/images/study_0266_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_018.npy,62500,8281,20
study_0266,19,data/dataset2_mosmed/processed/images/study_0266_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_019.npy,62500,9998,8
study_0266,20,data/dataset2_mosmed/processed/images/study_0266_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_020.npy,62500,9758,0
study_0266,21,data/dataset2_mosmed/processed/images/study_0266_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_021.npy,62500,9622,10
study_0266,22,data/dataset2_mosmed/processed/images/study_0266_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_022.npy,62500,9433,0
study_0266,23,data/dataset2_mosmed/processed/images/study_0266_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_023.npy,62500,9261,49
study_0266,24,data/dataset2_mosmed/processed/images/study_0266_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_024.npy,62500,8778,29
study_0266,25,data/dataset2_mosmed/processed/images/study_0266_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_025.npy,62500,6492,0
study_0266,26,data/dataset2_mosmed/processed/images/study_0266_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0266_slice_026.npy,62500,6081,0
study_0267,3,data/dataset2_mosmed/processed/images/study_0267_slice_003.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_003.npy,21902,8191,0
study_0267,4,data/dataset2_mosmed/processed/images/study_0267_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_004.npy,24713,9321,0
study_0267,5,data/dataset2_mosmed/processed/images/study_0267_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_005.npy,24629,10977,135
study_0267,6,data/dataset2_mosmed/processed/images/study_0267_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_006.npy,25308,12060,0
study_0267,7,data/dataset2_mosmed/processed/images/study_0267_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_007.npy,28759,12053,178
study_0267,8,data/dataset2_mosmed/processed/images/study_0267_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_008.npy,31678,17893,0
study_0267,9,data/dataset2_mosmed/processed/images/study_0267_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_009.npy,36960,21390,0
study_0267,10,data/dataset2_mosmed/processed/images/study_0267_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_010.npy,37579,22019,0
study_0267,11,data/dataset2_mosmed/processed/images/study_0267_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_011.npy,38140,22445,108
study_0267,12,data/dataset2_mosmed/processed/images/study_0267_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0267_slice_012.npy,32701,16641,183
